neighborOf macedonia kosovo,neighborOf macedonia greece,neighborOf greece macedonia,neighborOf macedonia kosovo,
neighborOf macedonia greece,neighborOf macedonia greece,
neighborOf macedonia albania,neighborOf macedonia greece,neighborOf greece macedonia,neighborOf macedonia albania,
neighborOf macedonia serbia,neighborOf macedonia greece,neighborOf greece macedonia,neighborOf macedonia serbia,
neighborOf macedonia bulgaria,neighborOf macedonia greece,neighborOf greece turkey,neighborOf turkey bulgaria,
locatedIn tunisia northern_africa,neighborOf tunisia algeria,neighborOf algeria morocco,locatedIn morocco northern_africa,
locatedIn tunisia africa,neighborOf tunisia libya,neighborOf libya chad,locatedIn chad africa,
neighborOf tunisia libya,neighborOf tunisia libya,
neighborOf tunisia algeria,neighborOf tunisia libya,neighborOf libya tunisia,neighborOf tunisia algeria,
locatedIn ecuador south_america,neighborOf ecuador peru,neighborOf peru chile,locatedIn chile south_america,
neighborOf ecuador peru,neighborOf ecuador peru,
neighborOf ecuador colombia,neighborOf ecuador colombia,
locatedIn brazil south_america,neighborOf brazil french_guiana,neighborOf french_guiana brazil,locatedIn brazil south_america,
locatedIn brazil americas,neighborOf brazil french_guiana,neighborOf french_guiana brazil,locatedIn brazil americas,
neighborOf brazil bolivia,neighborOf brazil french_guiana,neighborOf french_guiana brazil,neighborOf brazil bolivia,
neighborOf brazil colombia,neighborOf brazil guyana,neighborOf guyana venezuela,neighborOf venezuela colombia,
neighborOf brazil paraguay,neighborOf brazil french_guiana,neighborOf french_guiana brazil,neighborOf brazil paraguay,
neighborOf brazil uruguay,neighborOf brazil french_guiana,neighborOf french_guiana brazil,neighborOf brazil uruguay,
neighborOf brazil french_guiana,neighborOf brazil french_guiana,
neighborOf brazil suriname,neighborOf brazil french_guiana,neighborOf french_guiana brazil,neighborOf brazil suriname,
neighborOf brazil venezuela,neighborOf brazil venezuela,
neighborOf brazil argentina,neighborOf brazil french_guiana,neighborOf french_guiana brazil,neighborOf brazil argentina,
neighborOf brazil guyana,neighborOf brazil french_guiana,neighborOf french_guiana suriname,neighborOf suriname guyana,
neighborOf brazil peru,neighborOf brazil french_guiana,neighborOf french_guiana brazil,neighborOf brazil peru,
locatedIn paraguay south_america,neighborOf paraguay argentina,neighborOf argentina chile,locatedIn chile south_america,
locatedIn paraguay americas,neighborOf paraguay bolivia,neighborOf bolivia argentina,locatedIn argentina americas,
neighborOf paraguay argentina,neighborOf paraguay argentina,
neighborOf paraguay brazil,neighborOf paraguay argentina,neighborOf argentina uruguay,neighborOf uruguay brazil,
neighborOf paraguay bolivia,neighborOf paraguay argentina,neighborOf argentina chile,neighborOf chile bolivia,
locatedIn finland northern_europe,neighborOf finland norway,neighborOf norway finland,locatedIn finland northern_europe,
locatedIn finland europe,neighborOf finland norway,neighborOf norway sweden,locatedIn sweden europe,
neighborOf finland norway,neighborOf finland norway,
neighborOf finland sweden,neighborOf finland sweden,
neighborOf finland russia,neighborOf finland russia,
locatedIn jordan western_asia,neighborOf jordan syria,neighborOf syria turkey,locatedIn turkey western_asia,
neighborOf jordan saudi_arabia,neighborOf jordan israel,neighborOf israel jordan,neighborOf jordan saudi_arabia,
neighborOf jordan israel,neighborOf jordan israel,
neighborOf jordan iraq,neighborOf jordan israel,neighborOf israel jordan,neighborOf jordan iraq,
neighborOf jordan syria,neighborOf jordan israel,neighborOf israel jordan,neighborOf jordan syria,
locatedIn timor-leste south-eastern_asia,neighborOf timor-leste indonesia,neighborOf indonesia timor-leste,locatedIn timor-leste south-eastern_asia,
neighborOf timor-leste indonesia,neighborOf timor-leste indonesia,
locatedIn montenegro southern_europe,neighborOf montenegro bosnia_and_herzegovina,neighborOf bosnia_and_herzegovina croatia,locatedIn croatia southern_europe,
locatedIn montenegro europe,neighborOf montenegro kosovo,neighborOf kosovo montenegro,locatedIn montenegro europe,
neighborOf montenegro kosovo,neighborOf montenegro kosovo,
neighborOf montenegro bosnia_and_herzegovina,neighborOf montenegro kosovo,neighborOf kosovo serbia,neighborOf serbia bosnia_and_herzegovina,
neighborOf montenegro croatia,neighborOf montenegro kosovo,neighborOf kosovo serbia,neighborOf serbia croatia,
neighborOf montenegro serbia,neighborOf montenegro kosovo,neighborOf kosovo macedonia,neighborOf macedonia serbia,
neighborOf montenegro albania,neighborOf montenegro kosovo,neighborOf kosovo montenegro,neighborOf montenegro albania,
locatedIn peru south_america,neighborOf peru chile,neighborOf chile argentina,locatedIn argentina south_america,
locatedIn peru americas,neighborOf peru chile,neighborOf chile argentina,locatedIn argentina americas,
neighborOf peru ecuador,neighborOf peru ecuador,
neighborOf peru bolivia,neighborOf peru chile,neighborOf chile argentina,neighborOf argentina bolivia,
neighborOf peru chile,neighborOf peru chile,
neighborOf peru brazil,neighborOf peru ecuador,neighborOf ecuador colombia,neighborOf colombia brazil,
neighborOf peru colombia,neighborOf peru colombia,
locatedIn ukraine eastern_europe,neighborOf ukraine belarus,neighborOf belarus poland,locatedIn poland eastern_europe,
locatedIn ukraine europe,neighborOf ukraine poland,neighborOf poland lithuania,locatedIn lithuania europe,
neighborOf ukraine slovakia,neighborOf ukraine belarus,neighborOf belarus poland,neighborOf poland slovakia,
neighborOf ukraine belarus,neighborOf ukraine belarus,
neighborOf ukraine poland,neighborOf ukraine poland,
neighborOf ukraine russia,neighborOf ukraine belarus,neighborOf belarus latvia,neighborOf latvia russia,
neighborOf ukraine hungary,neighborOf ukraine moldova,neighborOf moldova romania,neighborOf romania hungary,
neighborOf ukraine moldova,neighborOf ukraine belarus,neighborOf belarus ukraine,neighborOf ukraine moldova,
neighborOf ukraine romania,neighborOf ukraine belarus,neighborOf belarus ukraine,neighborOf ukraine romania,
locatedIn turkmenistan central_asia,neighborOf turkmenistan uzbekistan,neighborOf uzbekistan turkmenistan,locatedIn turkmenistan central_asia,
neighborOf turkmenistan kazakhstan,neighborOf turkmenistan afghanistan,neighborOf afghanistan uzbekistan,neighborOf uzbekistan kazakhstan,
neighborOf turkmenistan afghanistan,neighborOf turkmenistan uzbekistan,neighborOf uzbekistan turkmenistan,neighborOf turkmenistan afghanistan,
neighborOf turkmenistan uzbekistan,neighborOf turkmenistan uzbekistan,
neighborOf turkmenistan iran,neighborOf turkmenistan kazakhstan,neighborOf kazakhstan turkmenistan,neighborOf turkmenistan iran,
locatedIn gibraltar southern_europe,neighborOf gibraltar spain,neighborOf spain portugal,locatedIn portugal southern_europe,
locatedIn gibraltar europe,neighborOf gibraltar spain,neighborOf spain portugal,locatedIn portugal europe,
neighborOf gibraltar spain,neighborOf gibraltar spain,
locatedIn switzerland western_europe,neighborOf switzerland italy,neighborOf italy france,locatedIn france western_europe,
locatedIn switzerland europe,neighborOf switzerland italy,neighborOf italy france,locatedIn france europe,
neighborOf switzerland germany,neighborOf switzerland germany,
neighborOf switzerland italy,neighborOf switzerland italy,
neighborOf switzerland austria,neighborOf switzerland france,neighborOf france germany,neighborOf germany austria,
neighborOf switzerland france,neighborOf switzerland france,
neighborOf switzerland liechtenstein,neighborOf switzerland germany,neighborOf germany austria,neighborOf austria liechtenstein,
locatedIn austria western_europe,neighborOf austria hungary,neighborOf hungary austria,locatedIn austria western_europe,
locatedIn austria europe,neighborOf austria hungary,neighborOf hungary austria,locatedIn austria europe,
neighborOf austria germany,neighborOf austria germany,
neighborOf austria slovakia,neighborOf austria slovenia,neighborOf slovenia austria,neighborOf austria slovakia,
neighborOf austria slovenia,neighborOf austria slovenia,
neighborOf austria italy,neighborOf austria italy,
neighborOf austria switzerland,neighborOf austria italy,neighborOf italy france,neighborOf france switzerland,
neighborOf austria hungary,neighborOf austria slovenia,neighborOf slovenia croatia,neighborOf croatia hungary,
neighborOf austria liechtenstein,neighborOf austria italy,neighborOf italy switzerland,neighborOf switzerland liechtenstein,
neighborOf austria czechia,neighborOf austria slovenia,neighborOf slovenia austria,neighborOf austria czechia,
locatedIn hungary eastern_europe,neighborOf hungary ukraine,neighborOf ukraine poland,locatedIn poland eastern_europe,
neighborOf hungary ukraine,neighborOf hungary ukraine,
neighborOf hungary slovakia,neighborOf hungary ukraine,neighborOf ukraine poland,neighborOf poland slovakia,
neighborOf hungary slovenia,neighborOf hungary slovakia,neighborOf slovakia hungary,neighborOf hungary slovenia,
neighborOf hungary croatia,neighborOf hungary slovakia,neighborOf slovakia hungary,neighborOf hungary croatia,
neighborOf hungary austria,neighborOf hungary slovakia,neighborOf slovakia hungary,neighborOf hungary austria,
neighborOf hungary serbia,neighborOf hungary serbia,
neighborOf hungary romania,neighborOf hungary slovakia,neighborOf slovakia hungary,neighborOf hungary romania,
locatedIn malawi eastern_africa,neighborOf malawi tanzania,neighborOf tanzania uganda,locatedIn uganda eastern_africa,
locatedIn malawi africa,neighborOf malawi zambia,neighborOf zambia malawi,locatedIn malawi africa,
neighborOf malawi zambia,neighborOf malawi zambia,
neighborOf malawi tanzania,neighborOf malawi zambia,neighborOf zambia mozambique,neighborOf mozambique tanzania,
neighborOf malawi mozambique,neighborOf malawi zambia,neighborOf zambia malawi,neighborOf malawi mozambique,
locatedIn hong_kong eastern_asia,neighborOf hong_kong china,neighborOf china north_korea,locatedIn north_korea eastern_asia,
neighborOf hong_kong china,neighborOf hong_kong china,
locatedIn liechtenstein western_europe,neighborOf liechtenstein switzerland,neighborOf switzerland france,locatedIn france western_europe,
locatedIn liechtenstein europe,neighborOf liechtenstein switzerland,neighborOf switzerland france,locatedIn france europe,
neighborOf liechtenstein switzerland,neighborOf liechtenstein switzerland,
neighborOf liechtenstein austria,neighborOf liechtenstein switzerland,neighborOf switzerland italy,neighborOf italy austria,
locatedIn georgia western_asia,neighborOf georgia azerbaijan,neighborOf azerbaijan armenia,locatedIn armenia western_asia,
locatedIn georgia asia,neighborOf georgia turkey,neighborOf turkey georgia,locatedIn georgia asia,
neighborOf georgia armenia,neighborOf georgia turkey,neighborOf turkey azerbaijan,neighborOf azerbaijan armenia,
neighborOf georgia azerbaijan,neighborOf georgia azerbaijan,
neighborOf georgia russia,neighborOf georgia russia,
neighborOf georgia turkey,neighborOf georgia turkey,
locatedIn albania southern_europe,neighborOf albania kosovo,neighborOf kosovo macedonia,locatedIn macedonia southern_europe,
locatedIn albania europe,neighborOf albania kosovo,neighborOf kosovo montenegro,locatedIn montenegro europe,
neighborOf albania montenegro,neighborOf albania macedonia,neighborOf macedonia serbia,neighborOf serbia montenegro,
neighborOf albania macedonia,neighborOf albania macedonia,
neighborOf albania kosovo,neighborOf albania macedonia,neighborOf macedonia serbia,neighborOf serbia kosovo,
neighborOf albania greece,neighborOf albania kosovo,neighborOf kosovo macedonia,neighborOf macedonia greece,
locatedIn kuwait western_asia,neighborOf kuwait iraq,neighborOf iraq turkey,locatedIn turkey western_asia,
locatedIn kuwait asia,neighborOf kuwait saudi_arabia,neighborOf saudi_arabia united_arab_emirates,locatedIn united_arab_emirates asia,
neighborOf kuwait saudi_arabia,neighborOf kuwait iraq,neighborOf iraq jordan,neighborOf jordan saudi_arabia,
neighborOf kuwait iraq,neighborOf kuwait iraq,
locatedIn south_africa southern_africa,neighborOf south_africa zimbabwe,neighborOf zimbabwe south_africa,locatedIn south_africa southern_africa,
locatedIn south_africa africa,neighborOf south_africa mozambique,neighborOf mozambique malawi,locatedIn malawi africa,
neighborOf south_africa mozambique,neighborOf south_africa mozambique,
neighborOf south_africa botswana,neighborOf south_africa zimbabwe,neighborOf zimbabwe south_africa,neighborOf south_africa botswana,
neighborOf south_africa swaziland,neighborOf south_africa lesotho,neighborOf lesotho south_africa,neighborOf south_africa swaziland,
neighborOf south_africa zimbabwe,neighborOf south_africa lesotho,neighborOf lesotho south_africa,neighborOf south_africa zimbabwe,
neighborOf south_africa namibia,neighborOf south_africa lesotho,neighborOf lesotho south_africa,neighborOf south_africa namibia,
neighborOf south_africa lesotho,neighborOf south_africa lesotho,
locatedIn haiti caribbean,neighborOf haiti dominican_republic,neighborOf dominican_republic haiti,locatedIn haiti caribbean,
locatedIn haiti americas,neighborOf haiti dominican_republic,neighborOf dominican_republic haiti,locatedIn haiti americas,
neighborOf haiti dominican_republic,neighborOf haiti dominican_republic,
locatedIn afghanistan southern_asia,neighborOf afghanistan turkmenistan,neighborOf turkmenistan iran,locatedIn iran southern_asia,
locatedIn afghanistan asia,neighborOf afghanistan turkmenistan,neighborOf turkmenistan afghanistan,locatedIn afghanistan asia,
neighborOf afghanistan turkmenistan,neighborOf afghanistan turkmenistan,
neighborOf afghanistan china,neighborOf afghanistan turkmenistan,neighborOf turkmenistan afghanistan,neighborOf afghanistan china,
neighborOf afghanistan tajikistan,neighborOf afghanistan turkmenistan,neighborOf turkmenistan afghanistan,neighborOf afghanistan tajikistan,
neighborOf afghanistan uzbekistan,neighborOf afghanistan uzbekistan,
neighborOf afghanistan iran,neighborOf afghanistan turkmenistan,neighborOf turkmenistan afghanistan,neighborOf afghanistan iran,
neighborOf afghanistan pakistan,neighborOf afghanistan pakistan,
locatedIn benin western_africa,neighborOf benin burkina_faso,neighborOf burkina_faso ghana,locatedIn ghana western_africa,
locatedIn benin africa,neighborOf benin burkina_faso,neighborOf burkina_faso ivory_coast,locatedIn ivory_coast africa,
neighborOf benin niger,neighborOf benin togo,neighborOf togo burkina_faso,neighborOf burkina_faso niger,
neighborOf benin burkina_faso,neighborOf benin burkina_faso,
neighborOf benin togo,neighborOf benin togo,
neighborOf benin nigeria,neighborOf benin burkina_faso,neighborOf burkina_faso benin,neighborOf benin nigeria,
locatedIn croatia southern_europe,neighborOf croatia montenegro,neighborOf montenegro bosnia_and_herzegovina,locatedIn bosnia_and_herzegovina southern_europe,
locatedIn croatia europe,neighborOf croatia hungary,neighborOf hungary austria,locatedIn austria europe,
neighborOf croatia slovenia,neighborOf croatia serbia,neighborOf serbia hungary,neighborOf hungary slovenia,
neighborOf croatia bosnia_and_herzegovina,neighborOf croatia montenegro,neighborOf montenegro bosnia_and_herzegovina,
neighborOf croatia hungary,neighborOf croatia hungary,
neighborOf croatia serbia,neighborOf croatia montenegro,neighborOf montenegro bosnia_and_herzegovina,neighborOf bosnia_and_herzegovina serbia,
neighborOf croatia montenegro,neighborOf croatia montenegro,
locatedIn sweden northern_europe,neighborOf sweden norway,neighborOf norway finland,locatedIn finland northern_europe,
locatedIn sweden europe,neighborOf sweden norway,neighborOf norway sweden,locatedIn sweden europe,
neighborOf sweden norway,neighborOf sweden norway,
neighborOf sweden finland,neighborOf sweden norway,neighborOf norway sweden,neighborOf sweden finland,
locatedIn mexico northern_america,neighborOf mexico belize,neighborOf belize mexico,locatedIn mexico northern_america,
neighborOf mexico belize,neighborOf mexico belize,
neighborOf mexico united_states,neighborOf mexico united_states,
neighborOf mexico guatemala,neighborOf mexico belize,neighborOf belize mexico,neighborOf mexico guatemala,
locatedIn nepal southern_asia,neighborOf nepal india,neighborOf india nepal,locatedIn nepal southern_asia,
locatedIn nepal asia,neighborOf nepal india,neighborOf india afghanistan,locatedIn afghanistan asia,
neighborOf nepal china,neighborOf nepal india,neighborOf india nepal,neighborOf nepal china,
neighborOf nepal india,neighborOf nepal india,
locatedIn guatemala central_america,neighborOf guatemala mexico,neighborOf mexico belize,locatedIn belize central_america,
neighborOf guatemala belize,neighborOf guatemala belize,
neighborOf guatemala el_salvador,neighborOf guatemala belize,neighborOf belize guatemala,neighborOf guatemala el_salvador,
neighborOf guatemala mexico,neighborOf guatemala belize,neighborOf belize guatemala,neighborOf guatemala mexico,
neighborOf guatemala honduras,neighborOf guatemala belize,neighborOf belize guatemala,neighborOf guatemala honduras,
locatedIn south_korea eastern_asia,neighborOf south_korea north_korea,neighborOf north_korea south_korea,locatedIn south_korea eastern_asia,
locatedIn south_korea asia,neighborOf south_korea north_korea,neighborOf north_korea south_korea,locatedIn south_korea asia,
neighborOf south_korea north_korea,neighborOf south_korea north_korea,
locatedIn moldova eastern_europe,neighborOf moldova ukraine,neighborOf ukraine belarus,locatedIn belarus eastern_europe,
locatedIn moldova europe,neighborOf moldova romania,neighborOf romania moldova,locatedIn moldova europe,
neighborOf moldova ukraine,neighborOf moldova ukraine,
neighborOf moldova romania,neighborOf moldova ukraine,neighborOf ukraine hungary,neighborOf hungary romania,
locatedIn belarus eastern_europe,neighborOf belarus lithuania,neighborOf lithuania belarus,locatedIn belarus eastern_europe,
neighborOf belarus ukraine,neighborOf belarus lithuania,neighborOf lithuania belarus,neighborOf belarus ukraine,
neighborOf belarus poland,neighborOf belarus poland,
neighborOf belarus lithuania,neighborOf belarus lithuania,
neighborOf belarus russia,neighborOf belarus lithuania,neighborOf lithuania latvia,neighborOf latvia russia,
neighborOf belarus latvia,neighborOf belarus russia,neighborOf russia estonia,neighborOf estonia latvia,
locatedIn bangladesh southern_asia,neighborOf bangladesh myanmar,neighborOf myanmar bangladesh,locatedIn bangladesh southern_asia,
neighborOf bangladesh myanmar,neighborOf bangladesh myanmar,
neighborOf bangladesh india,neighborOf bangladesh myanmar,neighborOf myanmar bangladesh,neighborOf bangladesh india,
locatedIn malaysia south-eastern_asia,neighborOf malaysia thailand,neighborOf thailand myanmar,locatedIn myanmar south-eastern_asia,
locatedIn malaysia asia,neighborOf malaysia thailand,neighborOf thailand cambodia,locatedIn cambodia asia,
neighborOf malaysia thailand,neighborOf malaysia indonesia,neighborOf indonesia malaysia,neighborOf malaysia thailand,
neighborOf malaysia indonesia,neighborOf malaysia indonesia,
neighborOf malaysia brunei,neighborOf malaysia indonesia,neighborOf indonesia malaysia,neighborOf malaysia brunei,
locatedIn bosnia_and_herzegovina southern_europe,neighborOf bosnia_and_herzegovina montenegro,neighborOf montenegro bosnia_and_herzegovina,locatedIn bosnia_and_herzegovina southern_europe,
locatedIn bosnia_and_herzegovina europe,neighborOf bosnia_and_herzegovina montenegro,neighborOf montenegro croatia,locatedIn croatia europe,
neighborOf bosnia_and_herzegovina serbia,neighborOf bosnia_and_herzegovina montenegro,neighborOf montenegro bosnia_and_herzegovina,neighborOf bosnia_and_herzegovina serbia,
neighborOf bosnia_and_herzegovina croatia,neighborOf bosnia_and_herzegovina croatia,
neighborOf bosnia_and_herzegovina montenegro,neighborOf bosnia_and_herzegovina croatia,neighborOf croatia bosnia_and_herzegovina,neighborOf bosnia_and_herzegovina montenegro,
locatedIn luxembourg western_europe,neighborOf luxembourg germany,neighborOf germany belgium,locatedIn belgium western_europe,
locatedIn luxembourg europe,neighborOf luxembourg belgium,neighborOf belgium france,locatedIn france europe,
neighborOf luxembourg germany,neighborOf luxembourg germany,
neighborOf luxembourg belgium,neighborOf luxembourg belgium,
neighborOf luxembourg france,neighborOf luxembourg france,
locatedIn italy southern_europe,neighborOf italy san_marino,neighborOf san_marino italy,locatedIn italy southern_europe,
locatedIn italy europe,neighborOf italy san_marino,neighborOf san_marino italy,locatedIn italy europe,
neighborOf italy slovenia,neighborOf italy san_marino,neighborOf san_marino italy,neighborOf italy slovenia,
neighborOf italy switzerland,neighborOf italy san_marino,neighborOf san_marino italy,neighborOf italy switzerland,
neighborOf italy austria,neighborOf italy san_marino,neighborOf san_marino italy,neighborOf italy austria,
neighborOf italy france,neighborOf italy france,
neighborOf italy vatican_city,neighborOf italy san_marino,neighborOf san_marino italy,neighborOf italy vatican_city,
neighborOf italy san_marino,neighborOf italy san_marino,
locatedIn azerbaijan western_asia,neighborOf azerbaijan armenia,neighborOf armenia turkey,locatedIn turkey western_asia,
locatedIn azerbaijan asia,neighborOf azerbaijan armenia,neighborOf armenia azerbaijan,locatedIn azerbaijan asia,
neighborOf azerbaijan turkey,neighborOf azerbaijan georgia,neighborOf georgia armenia,neighborOf armenia turkey,
neighborOf azerbaijan armenia,neighborOf azerbaijan turkey,neighborOf turkey georgia,neighborOf georgia armenia,
neighborOf azerbaijan russia,neighborOf azerbaijan turkey,neighborOf turkey georgia,neighborOf georgia russia,
neighborOf azerbaijan iran,neighborOf azerbaijan georgia,neighborOf georgia armenia,neighborOf armenia iran,
neighborOf azerbaijan georgia,neighborOf azerbaijan georgia,
locatedIn honduras central_america,neighborOf honduras guatemala,neighborOf guatemala belize,locatedIn belize central_america,
locatedIn honduras americas,neighborOf honduras nicaragua,neighborOf nicaragua costa_rica,locatedIn costa_rica americas,
neighborOf honduras guatemala,neighborOf honduras guatemala,
neighborOf honduras nicaragua,neighborOf honduras nicaragua,
neighborOf honduras el_salvador,neighborOf honduras el_salvador,
locatedIn mali western_africa,neighborOf mali guinea,neighborOf guinea guinea-bissau,locatedIn guinea-bissau western_africa,
locatedIn mali africa,neighborOf mali mauritania,neighborOf mauritania algeria,locatedIn algeria africa,
neighborOf mali burkina_faso,neighborOf mali ivory_coast,neighborOf ivory_coast ghana,neighborOf ghana burkina_faso,
neighborOf mali guinea,neighborOf mali guinea,
neighborOf mali mauritania,neighborOf mali mauritania,
neighborOf mali niger,neighborOf mali guinea,neighborOf guinea mali,neighborOf mali niger,
neighborOf mali senegal,neighborOf mali guinea,neighborOf guinea guinea-bissau,neighborOf guinea-bissau senegal,
neighborOf mali algeria,neighborOf mali mauritania,neighborOf mauritania western_sahara,neighborOf western_sahara algeria,
neighborOf mali ivory_coast,neighborOf mali niger,neighborOf niger burkina_faso,neighborOf burkina_faso ivory_coast,
locatedIn algeria northern_africa,neighborOf algeria mauritania,neighborOf mauritania algeria,locatedIn algeria northern_africa,
locatedIn algeria africa,neighborOf algeria niger,neighborOf niger chad,locatedIn chad africa,
neighborOf algeria libya,neighborOf algeria libya,
neighborOf algeria tunisia,neighborOf algeria mauritania,neighborOf mauritania algeria,neighborOf algeria tunisia,
neighborOf algeria mauritania,neighborOf algeria mauritania,
neighborOf algeria morocco,neighborOf algeria mauritania,neighborOf mauritania western_sahara,neighborOf western_sahara morocco,
neighborOf algeria niger,neighborOf algeria niger,
neighborOf algeria mali,neighborOf algeria niger,neighborOf niger burkina_faso,neighborOf burkina_faso mali,
neighborOf algeria western_sahara,neighborOf algeria mauritania,neighborOf mauritania algeria,neighborOf algeria western_sahara,
locatedIn french_guiana south_america,neighborOf french_guiana suriname,neighborOf suriname french_guiana,locatedIn french_guiana south_america,
neighborOf french_guiana brazil,neighborOf french_guiana suriname,neighborOf suriname french_guiana,neighborOf french_guiana brazil,
neighborOf french_guiana suriname,neighborOf french_guiana suriname,
locatedIn yemen western_asia,neighborOf yemen oman,neighborOf oman saudi_arabia,locatedIn saudi_arabia western_asia,
locatedIn yemen asia,neighborOf yemen oman,neighborOf oman united_arab_emirates,locatedIn united_arab_emirates asia,
neighborOf yemen oman,neighborOf yemen oman,
neighborOf yemen saudi_arabia,neighborOf yemen oman,neighborOf oman yemen,neighborOf yemen saudi_arabia,
locatedIn venezuela south_america,neighborOf venezuela guyana,neighborOf guyana brazil,locatedIn brazil south_america,
neighborOf venezuela brazil,neighborOf venezuela brazil,
neighborOf venezuela guyana,neighborOf venezuela brazil,neighborOf brazil suriname,neighborOf suriname guyana,
neighborOf venezuela colombia,neighborOf venezuela colombia,
locatedIn united_states northern_america,neighborOf united_states canada,neighborOf canada united_states,locatedIn united_states northern_america,
neighborOf united_states canada,neighborOf united_states canada,
neighborOf united_states mexico,neighborOf united_states mexico,
locatedIn slovenia southern_europe,neighborOf slovenia croatia,neighborOf croatia bosnia_and_herzegovina,locatedIn bosnia_and_herzegovina southern_europe,
locatedIn slovenia europe,neighborOf slovenia italy,neighborOf italy france,locatedIn france europe,
neighborOf slovenia austria,neighborOf slovenia croatia,neighborOf croatia hungary,neighborOf hungary austria,
neighborOf slovenia croatia,neighborOf slovenia croatia,
neighborOf slovenia italy,neighborOf slovenia italy,
neighborOf slovenia hungary,neighborOf slovenia hungary,
locatedIn china eastern_asia,neighborOf china mongolia,neighborOf mongolia china,locatedIn china eastern_asia,
locatedIn china asia,neighborOf china vietnam,neighborOf vietnam laos,locatedIn laos asia,
neighborOf china afghanistan,neighborOf china pakistan,neighborOf pakistan india,neighborOf india afghanistan,
neighborOf china bhutan,neighborOf china pakistan,neighborOf pakistan india,neighborOf india bhutan,
neighborOf china macau,neighborOf china india,neighborOf india china,neighborOf china macau,
neighborOf china india,neighborOf china india,
neighborOf china kazakhstan,neighborOf china india,neighborOf india china,neighborOf china kazakhstan,
neighborOf china kyrgyzstan,neighborOf china india,neighborOf india china,neighborOf china kyrgyzstan,
neighborOf china tajikistan,neighborOf china india,neighborOf india china,neighborOf china tajikistan,
neighborOf china laos,neighborOf china india,neighborOf india china,neighborOf china laos,
neighborOf china russia,neighborOf china india,neighborOf india china,neighborOf china russia,
neighborOf china north_korea,neighborOf china india,neighborOf india china,neighborOf china north_korea,
neighborOf china myanmar,neighborOf china pakistan,neighborOf pakistan india,neighborOf india myanmar,
neighborOf china pakistan,neighborOf china pakistan,
neighborOf china mongolia,neighborOf china india,neighborOf india china,neighborOf china mongolia,
neighborOf china hong_kong,neighborOf china india,neighborOf india china,neighborOf china hong_kong,
neighborOf china vietnam,neighborOf china india,neighborOf india china,neighborOf china vietnam,
locatedIn gabon middle_africa,neighborOf gabon equatorial_guinea,neighborOf equatorial_guinea gabon,locatedIn gabon middle_africa,
locatedIn gabon africa,neighborOf gabon cameroon,neighborOf cameroon chad,locatedIn chad africa,
neighborOf gabon equatorial_guinea,neighborOf gabon equatorial_guinea,
neighborOf gabon republic_of_the_congo,neighborOf gabon cameroon,neighborOf cameroon central_african_republic,neighborOf central_african_republic republic_of_the_congo,
neighborOf gabon cameroon,neighborOf gabon cameroon,
locatedIn andorra southern_europe,neighborOf andorra spain,neighborOf spain portugal,locatedIn portugal southern_europe,
locatedIn andorra europe,neighborOf andorra spain,neighborOf spain portugal,locatedIn portugal europe,
neighborOf andorra spain,neighborOf andorra spain,
neighborOf andorra france,neighborOf andorra france,
locatedIn gambia western_africa,neighborOf gambia senegal,neighborOf senegal mauritania,locatedIn mauritania western_africa,
locatedIn gambia africa,neighborOf gambia senegal,neighborOf senegal guinea,locatedIn guinea africa,
neighborOf gambia senegal,neighborOf gambia senegal,
locatedIn palestine western_asia,neighborOf palestine israel,neighborOf israel jordan,locatedIn jordan western_asia,
locatedIn palestine asia,neighborOf palestine jordan,neighborOf jordan syria,locatedIn syria asia,
neighborOf palestine jordan,neighborOf palestine jordan,
neighborOf palestine egypt,neighborOf palestine egypt,
neighborOf palestine israel,neighborOf palestine israel,
locatedIn france western_europe,neighborOf france andorra,neighborOf andorra france,locatedIn france western_europe,
locatedIn france europe,neighborOf france spain,neighborOf spain portugal,locatedIn portugal europe,
neighborOf france germany,neighborOf france andorra,neighborOf andorra france,neighborOf france germany,
neighborOf france luxembourg,neighborOf france switzerland,neighborOf switzerland germany,neighborOf germany luxembourg,
neighborOf france italy,neighborOf france andorra,neighborOf andorra france,neighborOf france italy,
neighborOf france andorra,neighborOf france andorra,
neighborOf france switzerland,neighborOf france andorra,neighborOf andorra france,neighborOf france switzerland,
neighborOf france monaco,neighborOf france andorra,neighborOf andorra france,neighborOf france monaco,
neighborOf france belgium,neighborOf france andorra,neighborOf andorra france,neighborOf france belgium,
neighborOf france spain,neighborOf france spain,
locatedIn mongolia eastern_asia,neighborOf mongolia russia,neighborOf russia mongolia,locatedIn mongolia eastern_asia,
locatedIn mongolia asia,neighborOf mongolia russia,neighborOf russia georgia,locatedIn georgia asia,
neighborOf mongolia china,neighborOf mongolia china,
neighborOf mongolia russia,neighborOf mongolia russia,
locatedIn lithuania northern_europe,neighborOf lithuania latvia,neighborOf latvia lithuania,locatedIn lithuania northern_europe,
locatedIn lithuania europe,neighborOf lithuania latvia,neighborOf latvia lithuania,locatedIn lithuania europe,
neighborOf lithuania poland,neighborOf lithuania latvia,neighborOf latvia lithuania,neighborOf lithuania poland,
neighborOf lithuania latvia,neighborOf lithuania latvia,
neighborOf lithuania belarus,neighborOf lithuania belarus,
neighborOf lithuania russia,neighborOf lithuania belarus,neighborOf belarus latvia,neighborOf latvia russia,
